0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.5886719982499514,0.4072766141230702,0.27168770475384807,0.7308459442976658,0.20457126771579048,0.2822927992937226,0.301503934667897,0.3534055435604062,0.3684338779021473,0.32674945624201523,0.3262809484159489,0.34957438833467014,0.3057284895461864,0.3495355221977885,0.3347175195454524,0.3315932527968016
0.4445599259783313,0.2812750792149269,0.2978716573272457,0.28584399139086825,0.30906251271695717,0.33877599173600165,0.31682156968666897,0.350176141481083,0.31776703378963633,0.3350528109330446,0.4522476627164735,0.32326335342961143,0.326886797937798,0.3441662851216698,0.18491807111021136,0.258729571936889
0.39272939048547334,0.29633601485845446,0.4913543450425273,0.38031642292440754,0.3505187500493659,0.33628280603010463,0.5566272556274044,0.42572862720047117,0.23539985126358737,0.2145083077699304,0.34426629432000655,0.25619145758976963,0.33314350275380533,0.3760508409600544,0.3559278001947289,0.5249696753472574
0.5150202831418449,0.3018801154401762,0.31428625738238647,0.2908630606576339,0.27799782009035956,0.4355660719616834,0.22234780387899344,0.39803943674822534,0.30153685478761005,0.3529393662513371,0.33548225750279154,0.33370071868700657,0.3302212471375997,0.30739066879950455,0.37643363092484766,0.37592106631685196
0.4643633003419142,0.25376066059411007,0.192644617262341,0.32031752246098477,0.44198083511412467,0.4438049594112634,0.3703117964777516,0.33017012645393523,0.3815323103701553,0.3297314446467937,0.36310548358352235,0.37192077538505125,0.2568356678847088,0.4029225246797196,0.3214449348542564,0.34728930919636
0.4880413318675976,0.3014451148668061,0.3056923585035084,0.31004137161598705,0.2304754653880103,0.36208059653481195,0.4754500370823938,0.2942317801414433,0.18411876787008544,0.48774316603557494,0.26193738663643235,0.24623409670923743,0.2024794387428345,0.331269251530773,0.32954431060501355,0.21676071659671473
0.45167013569710146,0.2890954505987298,0.39870340254365055,0.30072911778562794,0.311664708219476,0.28480545981526423,0.27346706109184055,0.4691405181024529,0.29147239161491595,0.35269065113816783,0.33465836942017774,0.3652112488313087,0.28693686163175125,0.30409145441862656,0.321569404936094,0.35158854774012566
0.3357682258138106,0.24746691910205035,0.2911768297085613,0.40787469557258443,0.4850844056996026,0.19662329551211544,0.3621232964123862,0.44592946270831924,0.30156843731041255,0.3193686756732477,0.29467961930349174,0.28934970672355315,0.3804566291803865,0.2982109638671045,0.2960346023418698,0.34096827853293965
0.12407556811626905,0.3019117763878253,0.26300989045839357,0.3218741544718293,0.3964079214146851,0.1793723077689179,0.2964195965202421,0.3625048632825772,0.3952235934061401,0.3521086799388886,0.33942054083465284,0.28585795136858805,0.3109721729745375,0.32406444049315386,0.3623973416134316,0.36975050648860397
0.2650827096134416,0.24167979808390522,0.20669862847097434,0.3379588127561626,0.4039750466944521,0.37801716530742274,0.35677651647186237,0.3611976958500494,0.36400653418143414,0.38859791823275475,0.3098707172860692,0.3850736878251153,0.3929771204709823,0.3766155265806507,0.30101412749797496,0.3416866197060589
0.32027440634203413,0.40758859865393576,0.3624926868705653,0.314190528290897,0.4015543314775031,0.4435652777453548,0.33600616889496754,0.3615585745551135,0.4700024813135778,0.33572121863005294,0.3972319837552101,0.2026059572584303,0.31794612624506646,0.3959989524008168,0.3287055965739261,0.2931812464879599
0.3287850636861325,0.3281107981460484,0.16892088665357144,0.34535870500961546,0.4534845197390168,0.3663549584897738,0.31221318221554506,0.2974990358869353,0.26439224918050314,0.3061414361124895,0.40578829904743846,0.3778518086204044,0.394607589950453,0.3891233051318425,0.37350396657492224,0.3189661329277597
0.30903581027298577,0.30925281701012075,0.37354463108910635,0.2756652761498305,0.2114972410300487,0.39966000631985493,0.20638068760954406,0.41886649457588254,0.2689331778649817,0.38254820793729905,0.30264742544632317,0.36792898236861465,0.3225435824116409,0.2572603560105127,0.4113673586520739,0.3745271724204993
0.10329024452865099,0.4181001721954571,0.3611641176926041,0.3314236415033866,0.3087126590115456,0.34006219888212724,0.3121811972869579,0.3255389191337975,0.3843688231154192,0.34157852591865184,0.3667882526806487,0.3044479933845468,0.3304611419242824,0.3314764012063395,0.3930610352994702,0.3484094772309197
0.21660508310165424,0.6370520951783639,0.32933584995833165,0.2957621019805412,0.38110241975657017,0.3550431887108554,0.36394985492486337,0.3805334930117845,0.30657479119759024,0.3538034108639842,0.31683429153721065,0.40188650114027263,0.3435742966615875,0.32747711181156036,0.30690491157311656,0.3384879071291211
0.8086569864253801,0.350832771911287,0.23183909281374646,0.31669058514436516,0.5003950456318278,0.3261889897598253,0.32243308995381254,0.2787510568912665,0.31561142511211965,0.23006401721369665,0.42105118634646294,0.371347292354043,0.24305645820158764,0.30629370128793815,0.4136143678461788,0.35830090349609306
0.31144395984765033,0.29928786542821234,0.23450055434022282,0.34990516098532415,0.32656221594250645,0.4368404477874016,0.37045510936581144,0.25459004238546395,0.26832712624197713,0.40556736062990606,0.39118566959513074,0.3274039550534601,0.4239061113238816,0.39095320069942474,0.3876554384911368,0.3961394933695694
0.33597647400275427,0.2622287239320241,0.22005477780764268,0.3432647530148161,0.39021333528883395,0.22316980187393304,0.32470050270332323,0.3426207244714711,0.34260247882985867,0.37426025705736177,0.3213267859990379,0.3072539149140806,0.4362364712273783,0.33196874675218085,0.35648414138315243,0.38137581529422737
0.26844535339974895,0.28682184915430636,0.4522897848092521,0.41418879721739343,0.4555286492046018,0.4097488101031259,0.4106178468876315,0.4809971408832686,0.32000650477126,0.2517752651901069,0.37218317801519324,0.19574757497226403,0.3126746854839392,0.38488758049939664,0.3260447390046154,0.2985483486404218
0.2150238395625467,0.33768983584657725,0.3779821018499525,0.3401190698780017,0.3014995442654939,0.35443424117300404,0.3295344998657126,0.32328688738467304,0.37458018790234426,0.3150001639794334,0.348179249434261,0.3403965008785521,0.31816632121091926,0.31200755549434117,0.34361616694113123,0.3600796365795521
0.2537564711980224,0.30819328890708864,0.4270810642690562,0.4278293358500255,0.3747148708908351,0.32509237663258755,0.39447950696449247,0.40890216254814427,0.2893629301278776,0.2954069360434509,0.3381019328287027,0.2924462158488001,0.3496941655417806,0.3458202281243082,0.34247340722729186,0.3365268760181453
0.17204371255242085,0.291255513425328,0.31241950955380315,0.304781795878583,0.349757018746783,0.2649395166732031,0.34025610383832305,0.3068758734418292,0.3389247872119917,0.33835095534051535,0.3037286984579976,0.3544382464854495,0.30481010304236456,0.37099283359760404,0.31747678967618287,0.3216956825836062
