0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.9225939429987886,0.28130337902444696,0.30691087268327033,0.3088478915874856,0.3484020066807654,0.36846159173651016,0.2997832015074519,0.3326265907616318,0.3359536679617164,0.3231786938776656,0.3158671732109314,0.33536196997812373,0.3425565563297047,0.38860654442810477,0.3289249276256761,0.3669470560827373
0.010266205204583498,0.3208962164376325,0.3337021669398828,0.33157944100251135,0.37191309236439335,0.362079609785386,0.34971536701574957,0.3689498803629782,0.33471902824352934,0.33407531987891154,0.32736102488125746,0.33762065406576386,0.33972787102132607,0.3368690456132259,0.32697578213833395,0.345768117435124
0.0040428413637304105,0.31740957647840823,0.3347462867052198,0.33547475911173663,0.37072256039440854,0.3617561056678187,0.35054937111458806,0.3711684528457063,0.331899528899256,0.33456692784210273,0.3286249792263654,0.3384000641254715,0.3391895507433281,0.3378109166661441,0.3273306240577116,0.34382419415408083
0.7756804736917592,0.24378168302317305,0.35276322719184444,0.3172940153058526,0.3132949999589007,0.3050717469428126,0.3125547230238386,0.3289430887034895,0.3355426178654521,0.28870398179724305,0.4211864142515409,0.37939145224863274,0.2890143994353751,0.438200655356896,0.2834096789595398,0.3620759457808682
0.19593523570876556,0.3638372815562582,0.3275818507404399,0.26347452785746955,0.35523702593069445,0.4003000650082663,0.3497389632912365,0.32653715557634366,0.44296213499154863,0.29772278578753875,0.29774751726613025,0.5063835814867976,0.36604102002888517,0.27489243350762765,0.36782959046727176,0.24797225800939698
0.006862336860745593,0.3215177949101884,0.3378422180789066,0.34030529641079094,0.3593883816071997,0.37089887818455675,0.3439570325391052,0.3595046722365645,0.3342430048344855,0.33277033517237986,0.32580264957460964,0.33294855003866647,0.3344395339725161,0.33707274688020894,0.34308993210958594,0.3338510540129946
0.3925788644412968,0.2014258512810918,0.5255249335316314,0.3988739929836201,0.2512412442032607,0.33671028813775383,0.34129294504139995,0.354617339758603,0.29108454747462226,0.2504507167267564,0.45745273965786726,0.38581015118611345,0.3225534727912593,0.30624164680413163,0.2986252155073163,0.331168356790303
0.3025512165490226,0.3258432671157208,0.24984411221028585,0.4227196149365694,0.3319229649309691,0.341916712592274,0.3358639813128266,0.34706567624305323,0.35448856847297433,0.3412765944310242,0.3523902983256379,0.33540535308966213,0.39992491521983115,0.33763311825956444,0.2932958363182728,0.33094251488352894
0.47086992994022264,0.40210348720661454,0.11263189158427088,0.7270683168598077,0.3047963973494724,0.3101024680053553,0.36833174355033027,0.34572731611650354,0.36689767989650596,0.3295477647981212,0.34993919182596056,0.3649786370549459,0.34587388197579594,0.2908194702324737,0.347678464041703,0.33787688098369056
0.7033362728643394,0.24146836026965576,0.3054651985050402,0.24280133937479226,0.20804754535443198,0.3075092715133805,0.5842603586810106,0.44978573250299936,0.26024717509442696,0.46571478437387254,0.3301163285879738,0.39527675864925976,0.2581481245157214,0.2983350994230162,0.3788109083410359,0.35996770185780375
